Region,Country,First Closed Won Opp Date,Account ID,CSM Status Stage,Activation Date,Highest Product,Last Product usage date,# delivery partners
Region C,Country 16,12/13/2021,0016R0000377O7l,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O7M,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O7q,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O7R,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O7v,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O7W,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O80,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O85,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O8A,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O8e,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O8F,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O8G,Active,14-Dec-2021,,1/13/2022 4:54 AM,3
Region C,Country 16,12/13/2021,0016R0000377O8j,Active,13-Dec-2021,,12/2/2021 7:29 AM,1
Region C,Country 16,12/13/2021,0016R0000377O8K,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O8o,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O8P,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O8t,Active,13-Dec-2021,,12/2/2021 7:29 AM,1
Region C,Country 16,12/13/2021,0016R0000377O8U,Active,13-Dec-2021,,12/2/2021 7:29 AM,1
Region C,Country 16,12/13/2021,0016R0000377O8y,Active,13-Dec-2021,,12/2/2021 7:29 AM,1
Region C,Country 16,12/13/2021,0016R0000377O8Z,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O93,Active,13-Dec-2021,,11/28/2021 11:47 PM,
Region C,Country 16,12/13/2021,0016R0000377O98,Active,13-Dec-2021,,12/2/2021 7:29 AM,1
Region C,Country 16,12/13/2021,0016R0000377O9c,Active,13-Dec-2021,,12/2/2021 7:29 AM,1
Region C,Country 16,12/13/2021,0016R0000377O9D,Active,13-Dec-2021,,11/28/2021 11:47 PM,
Region C,Country 16,12/13/2021,0016R0000377O9h,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O9I,Active,13-Dec-2021,,12/2/2021 7:29 AM,1
Region C,Country 16,12/13/2021,0016R0000377O9m,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O9N,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O9r,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O9S,Active,13-Dec-2021,,12/2/2021 7:29 AM,1
Region C,Country 16,12/13/2021,0016R0000377O9w,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region C,Country 16,12/13/2021,0016R0000377O9X,Active,13-Dec-2021,,11/28/2021 11:47 PM,1
Region D,Country 11,12/23/2021,0016R0000377oa0,Active,25-Dec-2021,,,
Region A,Country 1,12/13/2021,0016R0000377OAB,Onboarding,,,1/13/2022 1:05 PM,1
Region D,Country 11,12/23/2021,0016R0000377oat,Active,26-Dec-2021,,,
Region A,Country 6,12/23/2021,0016R0000377obc,Active,6-Jan-2022,,1/5/2022 4:37 PM,3
Region A,Country 12,12/14/2021,0016R0000377OC4,Onboarding,,,,
Region A,Country 21,12/23/2021,0016R0000377ocB,Onboarding,,,,
Region A,Country 6,12/14/2021,0016R0000377OCE,Active,22-Dec-2021,,1/2/2022 7:35 PM,3
Region C,Country 16,12/13/2021,0016R0000377OCf,Active,13-Dec-2021,,,1
Region A,Country 21,12/23/2021,0016R0000377ocL,Onboarding,,,,
Region A,Country 21,12/23/2021,0016R0000377ocp,Onboarding,,,,
Region C,Country 16,12/13/2021,0016R0000377OCy,Active,13-Dec-2021,,,1
Region A,Country 12,12/23/2021,0016R0000377ocz,Onboarding,,,,
Region C,Country 16,12/13/2021,0016R0000377OD2,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OD7,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377ODb,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377ODC,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377ODg,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377ODH,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377ODI,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377ODl,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377ODM,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377ODm,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377ODN,Active,13-Dec-2021,,,1
Region C,Country 16,12/22/2021,0016R0000377oDo,Active,23-Dec-2021,,12/23/2021 3:54 AM,1
Region D,Country 20,12/23/2021,0016R0000377odO,Onboarding,,,,1
Region C,Country 16,12/13/2021,0016R0000377ODq,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377ODR,Active,13-Dec-2021,,,1
Region D,Country 11,12/23/2021,0016R0000377ods,Active,25-Dec-2021,,,
Region C,Country 16,12/13/2021,0016R0000377ODv,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377ODW,Active,13-Dec-2021,,,1
Region D,Country 11,12/23/2021,0016R0000377odx,Onboarding,,,,
Region C,Country 16,12/13/2021,0016R0000377OE0,Active,13-Dec-2021,,,1
Region D,Country 11,12/23/2021,0016R0000377oe2,Active,24-Dec-2021,,,
Region C,Country 16,12/13/2021,0016R0000377OE5,Active,13-Dec-2021,,,1
Region D,Country 11,12/23/2021,0016R0000377oe7,Active,26-Dec-2021,,,
Region C,Country 16,12/13/2021,0016R0000377OEA,Active,13-Dec-2021,,,1
Region D,Country 11,12/23/2021,0016R0000377oeC,Active,24-Dec-2021,,,
Region C,Country 16,12/13/2021,0016R0000377OEe,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OEF,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OEj,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OEK,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OEo,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OEP,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OEt,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OEU,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OEy,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OEZ,Active,13-Dec-2021,,,1
Region D,Country 11,12/23/2021,0016R0000377of0,Active,28-Dec-2021,,,
Region C,Country 16,12/13/2021,0016R0000377OF3,Active,13-Dec-2021,,,1
Region D,Country 11,12/23/2021,0016R0000377of5,Active,26-Dec-2021,,,
Region C,Country 16,12/13/2021,0016R0000377OF8,Active,13-Dec-2021,,,1
Region D,Country 11,12/23/2021,0016R0000377ofA,Active,28-Dec-2021,,,
Region C,Country 16,12/13/2021,0016R0000377OFc,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OFD,Active,13-Dec-2021,,,1
Region D,Country 11,12/23/2021,0016R0000377ofF,Active,26-Dec-2021,,,
Region C,Country 16,12/13/2021,0016R0000377OFh,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OFI,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OFJ,Active,13-Dec-2021,,,1
Region D,Country 11,12/23/2021,0016R0000377ofK,Active,28-Dec-2021,,,
Region C,Country 16,12/13/2021,0016R0000377OFm,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OFN,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OFr,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OFw,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OFX,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OG6,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OGB,Active,13-Dec-2021,,,1
Region C,Country 16,12/22/2021,0016R0000377oGd,Churned,23-Dec-2021,,12/23/2021 5:07 AM,1
Region C,Country 16,12/13/2021,0016R0000377OGf,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OGG,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OGk,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OGp,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OGQ,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OGR,Active,13-Dec-2021,,,1
Region C,Country 16,1/12/2022,0016R0000377oGs,Active,13-Jan-2022,,1/13/2022 6:34 AM,1
Region C,Country 16,12/13/2021,0016R0000377OGu,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OGV,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OGz,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OH4,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OH9,Active,13-Dec-2021,,,1
Region C,Country 16,12/22/2021,0016R0000377oHc,Active,23-Dec-2021,,1/14/2022 5:54 AM,2
Region C,Country 16,12/13/2021,0016R0000377OHd,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OHE,Active,13-Dec-2021,,,1
Region C,Country 3,12/22/2021,0016R0000377oHg,Active,22-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OHi,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OHj,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OHJ,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OHn,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OHO,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OHs,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OHT,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OHx,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OHY,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OI2,Active,13-Dec-2021,,,1
Region D,Country 11,12/23/2021,0016R0000377oi6,Onboarding,,,,
Region C,Country 16,12/13/2021,0016R0000377OI7,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OIb,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OIC,Active,13-Dec-2021,,,1
Region C,Country 16,12/22/2021,0016R0000377oIe,Active,23-Dec-2021,,1/14/2022 5:54 AM,3
Region B,Country 10,1/13/2022,0016R0000377oIG,Onboarding,,,,
Region C,Country 16,12/13/2021,0016R0000377OIH,Active,13-Dec-2021,,,1
Region A,Country 1,12/22/2021,0016R0000377oIK,Onboarding,,,,
Region C,Country 16,12/13/2021,0016R0000377OIM,Active,13-Dec-2021,,,1
Region C,Country 16,12/22/2021,0016R0000377oIP,Active,23-Dec-2021,,1/14/2022 5:54 AM,3
Region C,Country 16,12/13/2021,0016R0000377OIq,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OIR,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OIv,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OIW,Active,13-Dec-2021,,,1
Region C,Country 16,12/22/2021,0016R0000377oIZ,Active,23-Dec-2021,,1/14/2022 5:54 AM,3
Region C,Country 16,12/13/2021,0016R0000377OKb,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OKg,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OKM,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OKR,Active,13-Dec-2021,,,1
Region C,Country 16,12/13/2021,0016R0000377OKW,Active,13-Dec-2021,,,1
Region C,Country 16,12/22/2021,0016R0000377oL8,Onboarding,,,1/13/2022 5:00 AM,
Region A,Country 1,12/22/2021,0016R0000377oNo,Onboarding,,,,0
Region A,Country 1,12/23/2021,0016R0000377oOo,Active,23-Dec-2021,,,
Region D,Country 14,12/19/2021,0016R0000377OOo,Active,14-Jan-2022,,,1
Region C,Country 16,12/16/2021,0016R0000377OOy,Active,17-Dec-2021,,1/14/2022 11:16 AM,1
Region A,Country 6,12/23/2021,0016R0000377oPO,Active,29-Dec-2021,,,3
Region A,Country 6,12/23/2021,0016R0000377oPr,Active,29-Dec-2021,,,3
Region A,Country 6,12/23/2021,0016R0000377oPw,Active,29-Dec-2021,,,3
Region A,Country 6,12/31/2021,0016R0000377oQ7,Active,7-Jan-2022,,1/14/2022 4:48 PM,4
Region A,Country 12,12/22/2021,0016R0000377oQa,Onboarding,,,,
Region A,Country 6,12/14/2021,0016R0000377OQn,Active,21-Dec-2021,,1/10/2022 9:49 PM,4
Region A,Country 1,12/23/2021,0016R0000377oQp,Onboarding,,,,0
Region A,Country 6,12/14/2021,0016R0000377OQY,Active,21-Dec-2021,,,4
Region D,Country 15,1/14/2022,0016R0000377OUa,Onboarding,,,,
Region A,Country 6,12/29/2021,0016R0000377oUd,Active,5-Jan-2022,,1/4/2022 3:01 PM,2
Region D,Country 11,12/23/2021,0016R0000377oVb,Active,25-Dec-2021,,,
Region A,Country 6,12/23/2021,0016R0000377oVX,Active,29-Dec-2021,,1/5/2022 12:30 AM,1
Region A,Country 6,12/23/2021,0016R0000377oW0,Active,29-Dec-2021,,1/12/2022 12:51 PM,2
Region D,Country 11,12/23/2021,0016R0000377oW5,Active,14-Jan-2022,,12/28/2021 7:08 PM,3
Region D,Country 11,12/23/2021,0016R0000377oWP,Active,14-Jan-2022,,12/28/2021 7:08 PM,3
Region A,Country 21,12/23/2021,0016R0000377oXf,Onboarding,,,,
Region D,Country 5,12/23/2021,0016R0000377oXL,Active,13-Jan-2022,,1/14/2022 6:11 AM,2
Region A,Country 6,12/23/2021,0016R0000377oXp,Active,29-Dec-2021,,,3
Region A,Country 21,12/23/2021,0016R0000377oXV,Onboarding,,,,
Region D,Country 5,12/23/2021,0016R0000377oXz,Onboarding,,,1/14/2022 6:11 AM,3
Region D,Country 5,12/23/2021,0016R0000377oYO,Onboarding,,,1/14/2022 6:11 AM,1
Region D,Country 5,12/23/2021,0016R0000377oYs,Onboarding,,,1/14/2022 6:11 AM,3
Region A,Country 21,12/23/2021,0016R0000377oZC,Onboarding,,,,
Region D,Country 15,12/14/2021,0016R0000377Ozf,Onboarding,,,12/28/2021 7:53 AM,2
Region D,Country 11,12/23/2021,0016R0000377oZl,Active,24-Dec-2021,,,
Region D,Country 11,12/23/2021,0016R0000377oZq,Active,23-Dec-2021,,,
Region D,Country 11,12/23/2021,0016R0000377oZv,Active,23-Dec-2021,,,
Region D,Country 15,12/15/2021,0016R0000377P0J,Onboarding,,,1/12/2022 8:29 PM,1
Region A,Country 6,12/14/2021,0016R0000377P17,Active,21-Dec-2021,,,3
Region D,Country 15,12/14/2021,0016R0000377P88,Onboarding,,,,0
Region C,Country 16,12/14/2021,0016R0000377PaM,Active,15-Dec-2021,,1/15/2022 4:56 AM,1
Region C,Country 16,12/14/2021,0016R0000377Pbo,Active,15-Dec-2021,,12/15/2021 10:52 AM,1
Region D,Country 11,12/23/2021,0016R0000377pcR,Active,23-Dec-2021,,,
Region D,Country 15,12/14/2021,0016R0000377PDD,Active,24-Dec-2021,,1/15/2022 2:13 AM,4
Region C,Country 16,12/14/2021,0016R0000377PEp,Active,16-Dec-2021,,12/16/2021 9:34 AM,1
Region C,Country 16,12/16/2021,0016R0000377PFL,Active,20-Dec-2021,,12/20/2021 2:44 AM,1
Region D,Country 5,12/10/2021,0016R0000377PI4,Active,14-Jan-2022,,1/11/2022 5:45 PM,1
Region C,Country 16,12/14/2021,0016R0000377Pji,Active,15-Dec-2021,,1/15/2022 4:56 AM,1
Region D,Country 20,12/14/2021,0016R0000377PkC,Onboarding,,,,
Region D,Country 20,12/14/2021,0016R0000377PkH,Onboarding,,,,
Region D,Country 20,12/14/2021,0016R0000377PkM,Onboarding,,,,
Region B,Country 4,12/14/2021,0016R0000377PMe,Onboarding,,,,0
Region D,Country 15,12/16/2021,0016R0000377PmR,Active,24-Dec-2021,,,3
Region D,Country 15,12/13/2021,0016R0000377Pne,Active,24-Dec-2021,,1/10/2022 1:09 AM,2
Region D,Country 15,12/13/2021,0016R0000377Pnj,Active,24-Dec-2021,,1/10/2022 1:09 AM,2
Region D,Country 15,12/13/2021,0016R0000377PnU,Onboarding,,,1/10/2022 1:09 AM,1
Region D,Country 5,12/10/2021,0016R0000377PO2,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region C,Country 3,12/14/2021,0016R0000377PPa,Active,15-Dec-2021,,1/8/2022 11:31 PM,3
Region D,Country 5,12/10/2021,0016R0000377PPi,Onboarding,,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PPn,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PPx,Active,14-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PQ2,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PQ7,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region C,Country 3,12/23/2021,0016R0000377pqa,Active,23-Dec-2021,,12/23/2021 6:29 AM,0
Region D,Country 5,12/10/2021,0016R0000377PQb,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PQC,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PQH,Onboarding,,,1/11/2022 5:45 PM,0
Region D,Country 5,12/10/2021,0016R0000377PQl,Active,13-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PQM,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PQq,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PQR,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PQW,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PR0,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PRA,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PRe,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PRF,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PRf,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PRj,Onboarding,,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PRK,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region B,Country 2,12/24/2021,0016R0000377prl,Active,31-Dec-2021,,,1
Region D,Country 5,12/10/2021,0016R0000377PRy,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PRZ,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PS3,Onboarding,,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PSc,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PSD,Active,13-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PSm,Onboarding,,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PSr,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PSS,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PSw,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PSX,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region B,Country 2,12/21/2021,0016R0000377Psy,Active,21-Dec-2021,,12/23/2021 7:13 AM,3
Region D,Country 15,12/17/2021,0016R0000377PT1,Onboarding,,,,0
Region D,Country 5,12/10/2021,0016R0000377PT6,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PTa,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PTf,Active,14-Jan-2022,,1/11/2022 5:45 PM,2
Region D,Country 5,12/10/2021,0016R0000377PTG,Active,11-Jan-2022,,1/11/2022 5:45 PM,1
Region D,Country 5,12/10/2021,0016R0000377PTk,Active,13-Jan-2022,,1/11/2022 5:45 PM,0
Region D,Country 5,12/10/2021,0016R0000377PTL,Active,11-Jan-2022,,1/11/2022 5:45 PM,0
Region D,Country 5,12/10/2021,0016R0000377PTu,Active,14-Jan-2022,,1/11/2022 5:45 PM,2
Region D,Country 5,12/10/2021,0016R0000377PTV,Onboarding,,,1/11/2022 5:45 PM,0
Region D,Country 5,12/10/2021,0016R0000377PU4,Active,11-Jan-2022,,1/11/2022 5:45 PM,0
Region D,Country 11,12/23/2021,0016R0000377pUK,Onboarding,,,,
Region D,Country 15,12/17/2021,0016R0000377PUO,Onboarding,,,,1
Region D,Country 11,12/23/2021,0016R0000377pUP,Onboarding,,,,
Region D,Country 15,12/17/2021,0016R0000377PV2,Onboarding,,,,1
Region D,Country 20,12/23/2021,0016R0000377pvx,Onboarding,,,12/22/2021 6:20 PM,
Region C,Country 3,1/11/2022,0016R0000377PwM,Active,12-Jan-2022,,1/12/2022 3:19 AM,2
Region D,Country 20,12/23/2021,0016R0000377pwv,Onboarding,,,12/22/2021 6:20 PM,
Region D,Country 20,12/23/2021,0016R0000377pxF,Onboarding,,,12/22/2021 6:20 PM,
Region C,Country 16,12/15/2021,0016R0000377PYG,Active,17-Dec-2021,,1/12/2022 5:16 AM,2
Region B,Country 9,12/23/2021,0016R0000377q5n,Active,27-Dec-2021,,1/15/2022 4:36 AM,3
Region C,Country 16,12/22/2021,0016R0000377q5y,Active,23-Dec-2021,,1/3/2022 4:02 AM,0
Region B,Country 9,12/23/2021,0016R0000377q6W,Active,27-Dec-2021,,1/15/2022 4:36 AM,3
Region B,Country 9,12/23/2021,0016R0000377q6X,Active,27-Dec-2021,,1/15/2022 4:36 AM,3
Region B,Country 9,12/23/2021,0016R0000377q6Y,Active,27-Dec-2021,,1/15/2022 4:36 AM,3
Region C,Country 16,12/22/2021,0016R0000377q7A,Active,23-Dec-2021,,1/3/2022 4:02 AM,0
Region B,Country 9,12/27/2021,0016R0000377q8r,Active,28-Dec-2021,,1/5/2022 11:45 PM,1
Region D,Country 25,12/14/2021,0016R0000377Qaf,Onboarding,,,,
Region C,Country 3,12/23/2021,0016R0000377qbb,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 16,12/23/2021,0016R0000377qBg,Active,27-Dec-2021,,1/14/2022 9:42 AM,2
Region C,Country 3,12/23/2021,0016R0000377qbg,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qbl,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qbq,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qbr,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qbv,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qbW,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qc0,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qc5,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qcA,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qce,Active,23-Dec-2021,,1/14/2022 1:31 AM,1
Region C,Country 3,12/23/2021,0016R0000377qcF,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qcK,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qcL,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qco,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region A,Country 6,12/24/2021,0016R0000377qCP,Active,29-Dec-2021,,1/5/2022 5:45 PM,3
Region C,Country 3,12/23/2021,0016R0000377qct,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qcU,Active,23-Dec-2021,,1/14/2022 1:31 AM,1
Region C,Country 3,12/23/2021,0016R0000377qcZ,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qd3,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qd8,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 16,12/14/2021,0016R0000377QdA,Active,15-Dec-2021,,,3
Region C,Country 3,12/23/2021,0016R0000377qdc,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qdD,Active,23-Dec-2021,,1/14/2022 1:31 AM,1
Region D,Country 33,12/23/2021,0016R0000377qdh,Onboarding,,,1/12/2022 9:41 PM,3
Region C,Country 3,12/23/2021,0016R0000377qdI,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qdm,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qdr,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qdS,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qdw,Active,23-Dec-2021,,1/14/2022 1:31 AM,2
Region C,Country 3,12/23/2021,0016R0000377qe6,Active,23-Dec-2021,,1/14/2022 1:31 AM,1
